-404.64133692,57.40346934,2.05812538,-2.38872599,-23.14116434,0.64604876,-18.69434543,-7.45486673,-13.16981304,-4.72832294,-0.38902746,-0.28626706,0.00000000
-396.21511488,69.12290659,-5.36594131,-17.54967362,-15.05957434,1.46688425,-19.92230229,-1.82414976,-17.37279926,-0.31699312,-12.67219050,5.06252694,0.00000000
-393.22867638,30.08067647,-5.99843981,-11.01511970,-0.47348157,-7.21845200,-19.34750760,-3.89683930,-12.09479660,4.33037594,-10.26932967,11.35887292,0.00000000
-382.35306991,55.20958854,0.88461444,-12.46020550,-22.20281890,-2.15037476,-18.51887930,3.54345784,-14.56555190,0.91773397,-10.96490169,3.66124104,0.00000000
-372.06641177,51.05461652,-15.16585710,-31.96321529,-12.89259254,5.70427647,-17.17188545,-1.13304652,-17.70384369,-0.80962146,-12.87809138,13.69256133,0.00000000
-393.61286507,42.23037001,-14.08123343,-21.20681485,0.12666941,5.45376617,-20.21439365,3.50933703,-11.79064033,0.92710136,-11.08188365,5.29403272,0.00000000
-420.88381892,38.01466574,-6.36160867,1.14717423,-1.01357254,11.18697842,-24.87475838,-11.22390271,-13.56710857,-2.52670246,-3.48650227,2.24524178,0.00000000
-425.18074691,48.36086591,-10.57180138,-16.41534202,-0.94964679,6.85217229,-17.52803035,2.56568613,-16.08168349,-1.71475503,-9.77381001,16.31892052,0.00000000
-403.39255354,44.43431476,2.01086590,-0.33667791,-7.80782705,9.84220214,-17.15101950,-12.69979881,-18.43609312,-10.41053929,-5.08905507,1.13517278,0.00000000
-406.35212060,50.26221776,-14.94166375,-12.81869061,-4.10408616,4.82444489,-21.48035154,1.67739636,-10.31945341,1.57904492,-8.72373541,6.83487867,0.00000000
-378.43382341,41.03138064,-22.08866889,-5.20002508,-6.94041829,5.25598143,-24.02078693,-8.66422919,-11.98265335,-0.51438431,1.18149939,-1.81586873,0.00000000
-399.44260322,33.52469700,-4.98939631,2.73610596,2.10930892,0.03938309,-19.89611475,-0.79932393,-14.18314870,-8.25871351,-15.42994305,6.90623746,0.00000000
-400.92719877,55.43181888,-8.40232942,-17.33440168,-0.06888077,8.98093282,-17.03502536,-12.76505031,-19.45191828,-0.62426858,-11.88012138,9.21814711,0.00000000
-418.31058187,42.05036002,-8.48765305,0.48402517,-1.30696694,7.78473628,-27.60445923,-8.69345688,-9.57783138,0.39805287,2.25488559,-1.32718566,0.00000000
-421.45490275,52.18975281,0.57477369,1.43357493,2.48301347,7.86043565,-19.18646860,-1.74852422,-13.07849403,-8.32198105,-14.28249075,1.30616458,0.00000000
-418.56885638,59.00610218,6.61676109,-11.80840773,-16.13328075,-5.62489286,-14.32839446,1.20244694,-20.36206303,-1.56321715,-12.59289178,4.70886303,0.00000000
-435.78376469,60.30741337,-4.45811774,-8.82001673,1.69165487,7.35881109,-18.32462052,-9.36302092,-18.16998738,-4.54834669,-7.72208583,11.18082076,0.00000000
-388.12975654,40.00751003,-2.10165586,-3.03072938,-2.02444242,5.43221545,-19.96201334,-5.42183831,-17.00495276,-1.09039065,-16.48353008,5.83910739,0.00000000
-462.38356785,64.94232773,-0.55538186,-0.81722792,-0.39289858,11.51369409,-16.88190683,-3.92074944,-15.49115993,-5.46815120,-6.25860739,10.77581788,0.00000000
-423.99253044,47.72059220,-19.36742293,-20.52187448,-1.55172001,5.57086494,-16.68099400,5.91603637,-7.28695627,0.61375498,-8.71582649,8.29311155,0.00000000
-378.11018916,57.85345892,-4.83030096,-11.64690561,-30.68273892,2.84371135,-21.36334045,-3.88891167,-17.34134700,-4.59273594,1.40212417,-2.99999768,0.00000000
-381.15307231,50.55568334,-26.72540604,-17.99896332,-4.70669711,3.11135641,-27.89935252,5.75031658,-10.84989652,3.17324191,-7.29569351,4.56230813,0.00000000
-411.52712240,38.76907677,-4.93949695,2.22746560,-1.22975994,0.09382888,-24.64567649,3.26574578,-14.26854775,-8.08307092,-12.36344834,7.81002770,0.00000000
-386.13244878,55.96548955,-25.27494479,-15.66258792,-5.42890068,7.91018622,-22.45455592,-4.96897232,-13.01245978,-3.72171623,2.61405473,1.49334948,0.00000000
-416.98697724,44.62316336,-5.11245396,0.00777791,0.74728344,2.86506570,-22.71480250,-0.67873998,-13.82454726,-10.55323302,-12.87035543,9.15242884,0.00000000
-405.46020899,63.53028479,-24.46772494,-26.80440389,-6.52298272,9.82483392,-19.03810099,-5.32288512,-17.65109709,0.14856045,-10.62325601,15.66953056,0.00000000
-424.03170286,58.40741973,-13.49257179,-4.85841423,1.61735472,-2.97977418,-23.69163484,-2.47931254,-14.36815383,-6.12964575,-18.19550339,9.50209908,0.00000000
-405.58047875,62.40718304,3.65326589,-4.25836586,-22.08170871,-1.46633417,-23.24473732,-5.78457168,-22.96409134,-3.55788844,5.24506580,2.39851617,0.00000000
-374.23646009,68.81124136,-7.02354649,-11.26562392,-19.79328308,-8.68753875,-20.11263977,5.55162972,-20.44468921,-2.61809429,-7.73360424,4.42322543,0.00000000
-402.42289026,75.75195265,-4.39135329,-36.07389738,-13.30274468,13.98166185,-20.01193239,-7.56131264,-16.96596177,-2.31847265,-13.53036063,4.22976477,0.00000000
-431.27837503,48.07398244,-14.20771623,-9.74084113,-6.21662816,9.71485770,-16.39222636,4.62491689,-12.09891075,-3.96508620,-8.35460810,13.28516402,0.00000000
-363.36593123,54.34709085,-13.17436035,-2.02557235,-2.53303039,-4.03650028,-26.85339540,-2.73057813,-15.30513260,-3.21283781,-11.98723116,3.88880888,0.00000000
-395.07301016,69.28654904,-10.95278614,-15.55552982,-6.79395049,5.90515363,-21.03287460,-0.85541039,-15.32635235,1.49251549,-12.55392106,3.06221676,0.00000000
-392.34586652,54.11689684,-5.08526694,2.87423039,-6.62912474,7.77718498,-19.13038995,-11.39279940,-16.18714585,-10.23291680,-6.42571951,-2.46175929,0.00000000
-405.18211811,45.65978753,-7.37487385,5.31606201,-3.78949553,11.71266733,-22.68043053,-12.49067473,-16.61794322,-3.45020244,0.84547608,-1.90323652,0.00000000
-443.53623621,63.04684769,1.75489569,-2.22329244,-3.86529940,7.58007705,-15.42073201,-7.04095453,-15.95942897,-3.81942777,-8.94480265,10.88140499,0.00000000
-438.69810785,36.28349267,2.90252378,-2.41252727,-0.68235866,8.25754539,-14.98362348,-4.16791513,-11.09761652,-1.15156886,-13.65242677,7.96189353,0.00000000
-410.58920676,37.44128754,-1.28428629,10.07018409,-3.52470922,0.28424637,-22.00364857,3.32168810,-17.28538412,-7.30780411,-13.19207531,-0.60320157,0.00000000
-449.46673925,41.17996419,-0.51583213,8.48327525,6.06204980,0.81067950,-15.40432675,-0.42520819,-15.38372559,-6.92685053,-14.88143542,7.55832044,0.00000000
-399.05396861,39.31185472,-11.29034413,-3.13377866,2.43045898,-0.76735723,-25.47728389,-0.90624957,-12.47415647,-4.34293155,-10.80415316,10.36749248,0.00000000
-420.12410938,43.15101470,-8.10030190,5.39931724,0.72400106,7.92867025,-26.74418549,-10.20963231,-16.42588327,-2.89332578,-2.58635310,1.97491356,0.00000000
-383.15720352,56.15800791,-6.48199061,-2.46923022,-14.38482677,2.91446575,-25.35710163,-11.05310028,-19.61220342,-5.51730417,0.17577441,-0.97136289,0.00000000
-409.75081331,50.42232759,-4.87734794,4.12973375,3.03818467,0.33238724,-23.52033994,0.63372224,-13.99844564,-6.27715299,-10.65704575,3.13052390,0.00000000
-388.03955268,52.63592380,-15.20591190,-3.94246972,-1.17299996,-0.37483258,-26.91382113,2.29796925,-17.08379686,-6.36262950,-9.22209248,3.43998189,0.00000000
-435.63966497,66.98219603,-8.28967844,-14.17677941,-5.07559471,8.41084434,-15.26268768,0.17870414,-15.21264547,-0.60400287,-10.04541495,0.95119820,0.00000000
-443.97835646,48.97651129,-11.44839783,-0.77720222,0.80527254,5.56997433,-16.12908880,-6.25213415,-16.41587962,-2.88675433,-6.73984751,11.08841949,0.00000000
-402.84857662,70.57514104,-12.39565376,-10.33939618,-14.77191479,1.73733765,-18.30032291,2.86117507,-19.38778829,-4.13155162,-12.27966606,2.05090599,0.00000000
-385.02405444,39.99494277,2.47761155,12.32201979,-14.52814693,8.98882191,-22.58924519,-11.98404027,-22.78382876,-13.90512000,3.30091903,-4.97163934,0.00000000
-416.00184448,68.26633374,-3.31871971,-20.14984517,-10.63719560,12.25454544,-15.33602436,-11.88655761,-16.61131297,-4.88691005,-10.46678883,6.84850985,0.00000000
-414.26356217,36.63005428,-3.30951412,7.53871814,-7.59850442,16.27115223,-22.11892542,-10.45225159,-17.65228627,-8.32123332,-2.01447807,-1.55579254,0.00000000
-385.48736547,48.43196404,-15.48132460,-7.79060022,-6.35865041,-0.72648917,-22.80601878,-6.38322191,-17.69186065,-0.34877016,-9.62067292,6.84688749,0.00000000
-429.12998465,40.41664240,-0.41829834,-7.17421281,-5.70348693,5.40384744,-13.32594614,-0.78754400,-11.88265988,-0.75100809,-4.35908483,11.21034185,0.00000000
-390.65090144,65.17081731,-4.84742438,-4.59192147,-5.43246810,2.95523539,-20.65202314,-5.86968901,-21.58645075,-3.49799115,-11.96220185,-2.08340549,0.00000000
-412.86839379,47.68810417,-2.61789025,-13.23671741,-11.43129076,2.41735892,-16.53692553,-6.11759896,-16.07245060,1.69598767,-5.04286821,5.22633763,0.00000000
-411.88196727,43.68221974,6.21300666,-8.39610553,-16.38665133,-0.71590388,-16.41421438,0.84584688,-14.75135690,-4.57704655,-11.17669369,4.75102546,0.00000000
-417.36766332,72.75550363,1.77363234,-11.40967021,-20.41441619,7.00078192,-14.68114934,-4.33517596,-20.62159996,-9.79050955,-5.66492059,-3.58792595,0.00000000
-419.04269637,63.94329075,4.46719156,-16.61700330,-20.07591688,5.73547378,-20.50140734,-0.91931454,-16.18150446,-8.79965144,-9.16795977,8.70779364,0.00000000
-401.32573167,55.10413028,-0.10362991,0.55499976,-13.98601147,10.54440586,-14.55867313,-16.07580013,-27.62103988,-9.11419800,-3.76254342,-0.32336968,0.00000000
-395.39602092,63.37439279,-11.19531143,-8.61379699,-17.73854236,-3.24251638,-19.00808751,0.80342814,-13.39957510,1.64399047,-10.63140562,0.70569981,0.00000000
-393.20632693,69.54803778,-12.11551284,-10.68608244,-16.40393541,0.56816832,-12.97058655,-0.74932392,-19.19945748,-2.16327382,-12.93154703,5.60600123,0.00000000
-449.02715767,62.81617100,-8.11817872,-13.42063097,-11.31235128,6.63980203,-10.04118061,-4.04575142,-13.13344039,-1.00470730,-7.99653026,11.09502857,0.00000000
-407.47537416,58.67993482,-9.76992665,5.23910390,-0.12400839,11.17837809,-27.52842188,-12.23488474,-19.11099891,-11.59455638,-3.70900460,-4.33637062,0.00000000
-410.43408456,37.38175775,-19.65812193,-9.42376555,-3.68517493,6.37345330,-21.85019273,0.26955552,-12.66569214,-1.48322827,-5.38055321,3.27400485,0.00000000
-409.56598807,59.33616063,-5.02764427,-16.29160804,0.32727609,14.62163314,-23.23333387,-9.25193982,-15.13170442,-0.57383667,-10.27672611,6.90361684,0.00000000
-444.14468593,48.15181712,-5.86562225,-3.08081256,-4.51558081,6.21775768,-17.11607709,-3.83231683,-8.98974963,1.53865181,-12.75904614,10.49916889,0.00000000
-403.95326047,58.21841328,-13.21251133,-4.35065576,-3.76411201,0.05198816,-27.39785236,1.08488054,-14.78601644,-0.17929236,-12.85241285,-0.44402594,0.00000000
-404.73076046,58.42670661,-1.75408047,-12.42992297,-9.54411503,-1.57049282,-23.82739130,-4.19251858,-16.78727791,-1.35076432,-10.05540734,7.27013737,0.00000000
-388.33477253,69.96437068,-5.27283565,-14.81847309,-20.48920229,8.29002597,-21.23353989,-8.51550469,-21.50143325,-10.20910328,0.41377079,0.50944235,0.00000000
-380.22981584,77.92488899,-1.74814122,-9.30845286,-16.32233632,-5.85516652,-15.00355604,0.68420173,-24.75396814,-4.45231298,-16.31333986,-0.29452688,0.00000000
-401.63868692,68.56620009,2.41509314,-6.77671867,-9.92821763,9.69820522,-16.34335177,-11.51823241,-23.94998750,-17.61054578,-4.40247686,-3.71259324,0.00000000
-377.71146813,66.46767999,-2.15372550,-5.90742737,-13.03669037,0.21208803,-14.96248552,1.66623457,-22.56817914,-7.65174737,-19.23595443,-0.38940589,0.00000000
-404.65776432,54.36633302,-3.24961170,-14.01711848,-21.33856439,8.00494979,-13.00729880,0.70193943,-17.27349140,-2.42507894,-10.87473710,9.95825017,0.00000000
-401.90411628,48.05337264,-8.33956065,-11.07243041,-10.16474481,2.08034452,-14.49800920,-4.40391128,-19.29503310,-9.09102076,2.19766994,1.28221642,0.00000000
-381.08901785,60.85993546,-17.26589479,-7.99408120,-1.40160908,-1.57774651,-30.44043743,-0.69751757,-13.75457857,-1.92422961,-9.33465705,0.07320522,0.00000000
-370.43387264,40.12536556,-5.92927652,0.56290135,1.26032049,1.69962228,-24.69277941,-3.39930731,-17.39025305,-17.79728127,-3.55372347,-2.85383352,0.00000000
-389.29941764,60.07783285,-7.96450297,-2.25711717,-4.11252136,11.91994604,-24.20199731,-16.98841722,-19.00475662,-13.61272671,-0.71996664,-8.14465736,0.00000000
-416.99037871,40.89583411,-5.07881042,9.71735548,2.76105746,7.96124636,-22.19135835,-10.34656640,-19.23625473,-6.91188916,-0.60041713,-1.80806716,0.00000000
-408.91064876,31.02795344,-4.28358406,-4.63329239,-9.91997299,5.27811611,-19.97069333,-2.94248025,-9.83382421,-2.30136837,-10.76039669,5.86396636,0.00000000
-393.52746581,60.48792509,-1.77071660,-8.55888845,-11.06434473,5.74971584,-17.27097666,-8.59344188,-21.54858415,-15.89542008,-0.51779595,-2.33147586,0.00000000
-401.05269583,49.99425797,-4.96072784,-14.39920913,-13.70114729,5.55172687,-16.85412553,-2.71892089,-14.08244036,-5.67399463,-7.95738270,2.65433134,0.00000000
-409.28734490,50.09886014,-16.50369404,-15.39987932,4.53385809,1.05023915,-22.93921408,2.84926921,-14.31869194,2.45450129,-10.83517846,7.64765357,0.00000000
-397.87964660,51.81051364,-15.35651042,8.76358520,3.87788573,-2.02899036,-25.37641292,1.38003500,-19.95369476,-3.63515695,-12.14662297,3.67085863,0.00000000
-394.51621048,42.09634030,-6.24869597,5.87618988,1.72743852,1.45887562,-24.78027826,0.78285582,-14.67118574,-14.51478594,-0.94806567,-4.62331514,0.00000000
-392.61464345,58.69048675,-17.01273162,-11.54540170,-9.00938909,14.31346689,-22.82958176,-5.16454930,-11.95108191,-1.07967716,1.20986091,-2.09491626,0.00000000
-400.44855623,67.94402186,2.66307246,-17.60999620,-13.96634776,10.37488937,-18.84405958,-7.41074684,-14.71457015,-8.35125927,-2.77354893,0.10125186,0.00000000
-412.31789887,57.20466723,-9.17864057,3.29698565,0.26184908,6.59821268,-28.28173803,-9.23518262,-14.39261939,-2.76039227,0.04607076,0.82622190,0.00000000
-413.75624569,46.25788090,-6.17883531,-4.46892354,-4.59056813,15.42113002,-16.29967153,-18.05920898,-19.62895558,-5.49173633,1.30647187,2.32678370,0.00000000
-428.06995926,62.03584141,5.07523692,-10.55666300,-8.19252759,3.56767549,-19.38679063,-2.69182769,-18.00828597,-6.05944596,-1.50096400,-4.02245143,0.00000000
-445.80248380,43.63032586,-5.25238488,-3.88736130,5.16012309,3.21252864,-21.36980131,-0.35119842,-9.41937616,0.58431019,-8.26088578,13.76142042,0.00000000
-445.27243281,49.71069659,-7.09252063,-5.90566240,2.28281090,4.50719752,-17.93300136,1.55233026,-12.34955645,-0.60225706,-9.10925745,11.23985211,0.00000000
-430.88965088,71.88835074,9.25478308,-1.10544681,-17.34890306,-4.26758754,-21.17300765,-3.09945903,-20.39452371,-4.17048805,5.77733544,-3.87235950,0.00000000
-384.82595249,58.38350455,2.67020984,-0.66671176,-15.38212639,-11.26519772,-17.96346793,3.06687907,-20.76839612,1.96869115,-14.47992320,-0.44536645,0.00000000
-410.74725122,56.29490491,-13.11928989,-14.60865526,-5.75855842,4.46799027,-14.58139684,3.16668004,-16.87348136,0.35703530,-10.97993503,8.75046551,0.00000000
-396.17119248,69.36454373,-7.86603755,-22.18973700,-1.46254309,3.75421212,-29.39468622,-3.82139510,-12.93613059,1.62877819,-9.42609361,3.47657770,0.00000000
-398.64796497,68.25205095,-6.98015338,-12.87978584,1.60182460,2.21873211,-27.48847816,-4.92468605,-19.57306264,-1.12597753,-13.30342491,3.60196693,0.00000000
-396.65719498,56.45019976,-7.44628728,-17.88908195,0.37904152,1.03190507,-23.56184481,-5.65553062,-22.58878994,-4.97606788,-10.55645901,7.71391616,0.00000000
-400.55835476,58.45684839,-9.68755175,-14.42787199,1.91387717,1.18683904,-23.31543614,-6.67459213,-21.25511314,-0.16866290,-15.96929133,7.03155145,0.00000000
-400.40545900,61.77796651,-15.78769023,-18.38074272,-8.58629961,9.55402922,-21.58781052,-5.64237075,-16.84036020,-3.44448863,-1.44553256,-1.85325224,0.00000000
-435.93614710,53.50723644,-3.35723940,-0.87225840,0.10606651,4.58468680,-15.60532098,2.20245965,-19.21495089,-0.84465472,-13.87517034,3.65351347,0.00000000
-394.99765646,49.99488209,-7.62645847,-12.04275267,-1.51222364,-2.71876880,-22.31353986,-3.86105304,-17.63098944,-2.58706054,-13.87136564,2.70714990,0.00000000
-420.40602151,62.56230133,-4.08606619,-6.88117538,-6.97105199,9.22055752,-24.73875840,-15.16524964,-15.12812069,-7.01431422,2.22661453,-0.60836068,0.00000000
-400.07544436,55.51705126,-2.00215754,-8.66128838,-10.48584313,5.45897942,-18.35557193,-12.64041031,-17.59439934,-13.83078941,-3.41389068,0.64908162,0.00000000
-426.25976126,65.20173431,-4.95410267,-6.01840740,-5.66695076,10.99042143,-18.43447913,-11.81861305,-20.61040178,-9.55814290,-3.56187023,0.09249468,0.00000000
-407.51134508,65.51531432,2.83515164,-14.68755298,-22.30801297,3.17108866,-15.31130768,-10.16016552,-16.31244528,-12.42344992,-2.93492410,-0.86281391,0.00000000
-401.31132296,62.67054419,3.22511969,-19.77881823,-20.56937023,1.55836144,-13.32298178,-7.63442783,-15.39039786,-10.28183670,-15.22578945,8.04803181,0.00000000
-418.09254191,59.87172658,-0.26420898,-8.77761023,-14.03808493,7.75357426,-12.80932992,-11.23569054,-20.10421695,-3.02999732,-2.18393544,1.76911391,0.00000000
-388.69317031,62.15313293,-11.20761350,-27.83325245,-20.77671925,5.28882591,-19.79087005,-2.00953850,-18.13690499,-1.33530455,-11.31268356,8.45308402,0.00000000
-419.93171865,57.90149323,-7.58623985,-13.81895936,-8.83418532,14.27492609,-15.44945182,-9.05174318,-18.39760965,-3.92136816,2.72904378,5.85033284,0.00000000
-418.99978950,56.97524162,-10.06208107,-10.24854783,-12.43159743,6.92629553,-13.46545805,-11.55385101,-16.29615970,-4.93457471,-1.19601437,1.47547984,0.00000000
-399.11735535,36.70002636,-5.04858312,-7.11256156,-5.24211805,6.48950612,-27.74011169,0.36061212,-14.73499606,-0.86785225,-9.68858691,7.11905162,0.00000000
-361.96163127,47.21703573,-8.39697480,-2.34171819,-15.51985779,2.72492438,-28.77259558,-8.71636915,-20.22200904,-4.58681548,-0.68532938,-0.66451869,0.00000000
-399.75221638,30.90040638,-8.48208214,1.37755271,-8.61279636,13.37623541,-23.94347764,-13.88488128,-14.00607395,-1.14868313,5.05835471,-1.80930454,0.00000000
-381.32540821,11.55066516,-3.39616102,17.62432955,-6.30432203,3.45587481,-22.84949460,-5.60260979,-15.45060129,-7.80369938,1.04405850,-3.63375332,0.00000000
-367.83046711,34.86860113,-5.53571992,-11.37556217,-9.30768843,2.46267857,-25.47659397,1.29903148,-16.09225773,4.37742107,-11.63304948,7.97263583,0.00000000
-390.76461520,40.69685135,-20.46395303,-8.86671839,-8.02728756,-0.27157985,-22.05167446,2.73802215,-10.38642567,2.90902942,-14.46518690,8.78339250,0.00000000
-379.28289216,50.85509019,-17.03725517,-3.35387900,-14.10329086,-0.32994425,-18.27298525,-3.10936887,-15.15245957,-5.92675871,2.94908544,-1.63483071,0.00000000
-398.57724263,51.76753680,-5.63781262,-6.00711081,-17.40317630,2.72809007,-13.83925189,4.31883630,-15.92606573,-4.45217303,-10.36032546,8.89877502,0.00000000
-391.88559439,15.46720055,-9.74295920,14.55503097,-2.26978744,3.06545584,-18.66674629,-7.91836705,-14.45383446,-10.45313026,0.04222719,-0.45976338,0.00000000
-390.13070303,44.13293496,-10.92944543,-2.32808482,-5.29713012,16.99218833,-22.42289984,-17.73029607,-20.07471714,-4.83523124,-0.36715434,-4.73772090,0.00000000
-374.98778934,39.32592532,-11.71401907,5.50291002,-4.93809003,6.65666980,-24.50808397,-16.58720129,-20.12661433,-9.39630882,-0.18644078,-3.11055756,0.00000000
-351.61145081,45.96170000,-11.95670203,-6.33868156,-10.34811700,0.52901171,-24.46768931,0.25637951,-15.42076087,-0.85451711,-5.84311206,4.98062274,0.00000000
-365.26365683,41.01161029,-12.54464340,-13.45894250,-14.73443170,5.46746327,-24.10842181,3.61131008,-15.96989927,3.22397225,-6.94484306,9.71953305,0.00000000
-447.53028027,42.23112479,5.29547879,-3.88754842,-11.13582071,4.75463507,-13.59464812,1.10975553,-16.17578629,-3.04628825,-11.75147893,7.89662219,0.00000000
-387.78183842,25.38136154,0.82581850,0.05988755,-12.34719493,3.06105276,-14.74594032,-9.80343696,-15.18425293,-6.85316146,-3.29372853,-2.20282901,0.00000000
-369.40736891,57.09894152,-13.67980487,-18.16880092,-17.26230556,10.81120255,-22.03743000,-9.30580694,-20.16823728,-7.59301804,0.46360134,4.32714279,0.00000000
-407.29684021,34.11705465,-3.08413256,-14.59972652,-7.92102985,12.05281906,-17.62940260,1.23239466,-17.33369531,-1.36422864,-10.62360862,14.58663070,0.00000000
-350.06892675,40.72957725,-14.30431854,-10.95131356,-13.15932545,2.88978014,-22.46917580,3.10740750,-21.82964371,0.73185257,-8.90583042,8.80136785,0.00000000
